title,link,link_type,published,summary
Netanyahu backs down,https://crooked.com,text/html,"Wed, 29 Mar 2023 07:00:00 +0000","Tommy and Ben talk about protests in Israel and Netanyahu’s persistent attack on Israel’s democracy, a drone strike in Syria, reignited fears of a nuclear attack from Putin, a new deal between Biden and Canadian PM Trudeau, VP Harris’ visit to Africa, North Korea’s “nuclear tsunami”, French President Macron’s expensive watch, and Lebanon entering the daylight savings debate. Then, Ben is joined by China expert Evan Medeiros to talk about a potential US TikTok ban, Xi’s meeting with Putin, and where US relations with China stand today."
Netanyahu backs down,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/b8743b88-3038-4ab6-90d5-d1c4d31e1825/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=b8743b88-3038-4ab6-90d5-d1c4d31e1825&feed=AeLYwXNc,audio/mpeg,"Wed, 29 Mar 2023 07:00:00 +0000","Tommy and Ben talk about protests in Israel and Netanyahu’s persistent attack on Israel’s democracy, a drone strike in Syria, reignited fears of a nuclear attack from Putin, a new deal between Biden and Canadian PM Trudeau, VP Harris’ visit to Africa, North Korea’s “nuclear tsunami”, French President Macron’s expensive watch, and Lebanon entering the daylight savings debate. Then, Ben is joined by China expert Evan Medeiros to talk about a potential US TikTok ban, Xi’s meeting with Putin, and where US relations with China stand today."
Is prosecuting presidents a good idea?,https://crooked.com,text/html,"Wed, 22 Mar 2023 07:00:00 +0000","Tommy and Ben are joined by Crooked contributor Max Fisher for a segment to discuss a possible Trump indictment and how common presidential prosecutions are around the world. Then Ben and Tommy cover Chinese President Xi Jinping’s trip to Moscow, the retirement age in France, the global implications of the SVB collapse, new reporting on Ron DeSantis and his involvement in  Guantanamo Bay, and the latest coronavirus origin theory. Then Tommy is joined by Ethiopian journalist and activist Meaza Mohammed to discuss Ethiopia’s ongoing civil war and the lack of freedom of the press."
Is prosecuting presidents a good idea?,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/e3d9376b-6bce-4058-bc25-d25c0c95caa7/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=e3d9376b-6bce-4058-bc25-d25c0c95caa7&feed=AeLYwXNc,audio/mpeg,"Wed, 22 Mar 2023 07:00:00 +0000","Tommy and Ben are joined by Crooked contributor Max Fisher for a segment to discuss a possible Trump indictment and how common presidential prosecutions are around the world. Then Ben and Tommy cover Chinese President Xi Jinping’s trip to Moscow, the retirement age in France, the global implications of the SVB collapse, new reporting on Ron DeSantis and his involvement in  Guantanamo Bay, and the latest coronavirus origin theory. Then Tommy is joined by Ethiopian journalist and activist Meaza Mohammed to discuss Ethiopia’s ongoing civil war and the lack of freedom of the press."
20 years after the invasion of Iraq,https://crooked.com,text/html,"Fri, 17 Mar 2023 07:00:00 +0000","Ben and Tommy record a bonus episode to mark the 20-year anniversary of the US invasion of Iraq to try and answer the question: how did the Iraq war change America and the world? They’re joined by journalist and Iraq war supporter turned vocal opponent Peter Beinart, and Congressman and Iraq war veteran Ruben Gallego."
20 years after the invasion of Iraq,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/e9f62408-d1c4-48e9-96ea-1c6fd935c3b1/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=e9f62408-d1c4-48e9-96ea-1c6fd935c3b1&feed=AeLYwXNc,audio/mpeg,"Fri, 17 Mar 2023 07:00:00 +0000","Ben and Tommy record a bonus episode to mark the 20-year anniversary of the US invasion of Iraq to try and answer the question: how did the Iraq war change America and the world? They’re joined by journalist and Iraq war supporter turned vocal opponent Peter Beinart, and Congressman and Iraq war veteran Ruben Gallego."
China’s Iran Deal,https://crooked.com,text/html,"Wed, 15 Mar 2023 07:00:00 +0000","Tommy and Ben talk about China brokering a deal between Saudi Arabia and Iran, Saudi Arabia’s wish list to “normalize” relations with Israel, protests of Netanyahu’s changes to Israel’s judicial system, the BBC, soccer and free speech, new reports about who sabotaged the Nord Steam gas pipeline, the president of Mexico’s bizarre press conference, momentum behind banning TikTok, and Canada’s stance on flipping the bird. Then, Tommy interviews Welcome.US CEO Nazanin Ash about the global refugee crisis and how ordinary citizens can help."
China’s Iran Deal,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/3d681fc4-99eb-4368-930d-191910e28228/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=3d681fc4-99eb-4368-930d-191910e28228&feed=AeLYwXNc,audio/mpeg,"Wed, 15 Mar 2023 07:00:00 +0000","Tommy and Ben talk about China brokering a deal between Saudi Arabia and Iran, Saudi Arabia’s wish list to “normalize” relations with Israel, protests of Netanyahu’s changes to Israel’s judicial system, the BBC, soccer and free speech, new reports about who sabotaged the Nord Steam gas pipeline, the president of Mexico’s bizarre press conference, momentum behind banning TikTok, and Canada’s stance on flipping the bird. Then, Tommy interviews Welcome.US CEO Nazanin Ash about the global refugee crisis and how ordinary citizens can help."
Who is poisoning girls in Iran?,https://crooked.com,text/html,"Wed, 8 Mar 2023 08:00:00 +0000","Tommy and Ben discuss the suspected poisoning of Iranian schoolgirls, new intel on Havana syndrome, the case for dismantling the DHS, potential Chinese election interference in Canada, South Korea’s plan to end their forced labor dispute with Japan, the deadly battle for Bakhmut in Ukraine, the worlds greatest wine heist in Spain, and another questionable summit in the UAE. Then, US Deputy Treasury Secretary Wally Adeyemo joins Ben in the studio to discuss sanctions and their role in the Russia-Ukraine war."
Who is poisoning girls in Iran?,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/17cb3358-5739-48ca-b2cb-e863e68f109f/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=17cb3358-5739-48ca-b2cb-e863e68f109f&feed=AeLYwXNc,audio/mpeg,"Wed, 8 Mar 2023 08:00:00 +0000","Tommy and Ben discuss the suspected poisoning of Iranian schoolgirls, new intel on Havana syndrome, the case for dismantling the DHS, potential Chinese election interference in Canada, South Korea’s plan to end their forced labor dispute with Japan, the deadly battle for Bakhmut in Ukraine, the worlds greatest wine heist in Spain, and another questionable summit in the UAE. Then, US Deputy Treasury Secretary Wally Adeyemo joins Ben in the studio to discuss sanctions and their role in the Russia-Ukraine war."
Will China arm Putin?,https://crooked.com,text/html,"Wed, 1 Mar 2023 08:00:00 +0000","Tommy and Ben discuss changes to Mexico’s electoral system, the botched presidential election in Nigeria, Jill Biden’s trip to Africa, new intelligence about the covid lab leak theory, a Brexit breakthrough, more detail on China potentially selling arms to Russia and Europe’s pitch for a potential defense pact and peace deal, the World Bank, and Biden’s immigration policy. Then Tommy is joined by Israel’s Labor Party Leader Merav Michaeli to discuss recent violence the region, Netanyahu’s proposed judicial changes, and the fate of Israeli politics with Netanyahu at the helm."
Will China arm Putin?,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/05ad45bc-06f3-41f7-bd3c-1a7a7c4b2150/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=05ad45bc-06f3-41f7-bd3c-1a7a7c4b2150&feed=AeLYwXNc,audio/mpeg,"Wed, 1 Mar 2023 08:00:00 +0000","Tommy and Ben discuss changes to Mexico’s electoral system, the botched presidential election in Nigeria, Jill Biden’s trip to Africa, new intelligence about the covid lab leak theory, a Brexit breakthrough, more detail on China potentially selling arms to Russia and Europe’s pitch for a potential defense pact and peace deal, the World Bank, and Biden’s immigration policy. Then Tommy is joined by Israel’s Labor Party Leader Merav Michaeli to discuss recent violence the region, Netanyahu’s proposed judicial changes, and the fate of Israeli politics with Netanyahu at the helm."
One year of war in Ukraine,https://crooked.com,text/html,"Fri, 24 Feb 2023 08:00:00 +0000","Tommy and Ben look back on a year of war in Ukraine and discuss what people got wrong, lessons learned, and where things stand today. Then, Ben and Tommy talk to reporters and Ukrainians about the war including FT reporter and longtime Ukraine resident Christopher Miller, 18-year old Ukrainian student and artist Assia Vlasenko who escaped Ukraine AFTER SIX MONTHS OF OCCUPATION, Research Director at the European Expert Association Maria Avdeeva who has been documenting Russian war crimes, and FT reporter and Putin expert Max Seddon."
One year of war in Ukraine,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/646bbcec-b686-421b-a090-72aca7023151/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=646bbcec-b686-421b-a090-72aca7023151&feed=AeLYwXNc,audio/mpeg,"Fri, 24 Feb 2023 08:00:00 +0000","Tommy and Ben look back on a year of war in Ukraine and discuss what people got wrong, lessons learned, and where things stand today. Then, Ben and Tommy talk to reporters and Ukrainians about the war including FT reporter and longtime Ukraine resident Christopher Miller, 18-year old Ukrainian student and artist Assia Vlasenko who escaped Ukraine AFTER SIX MONTHS OF OCCUPATION, Research Director at the European Expert Association Maria Avdeeva who has been documenting Russian war crimes, and FT reporter and Putin expert Max Seddon."
Biden goes to Ukraine,https://crooked.com,text/html,"Wed, 22 Feb 2023 08:00:00 +0000","Tommy and Ben discuss Biden’s surprise trip to Ukraine, Putin’s decision to suspend participation in the New START treaty, the administration’s warnings against providing military support to Russia, the latest on spy balloons, Scotland’s First Minister resigns, near weapons-grade uranium found in Iran, Israeli hackers  exposed for meddling in dozens of elections, another deadly earthquake in Turkey and Syria, Mike Pompeo’s embarrassing “best seller”, and AI bots going off the rails. Then, Ben talks with Rep. Ro Khanna about his trip to Taiwan, China’s relationship with the United States, and how to advance progressive politics abroad."
Biden goes to Ukraine,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/e0af282a-5e7b-47dc-8b4d-b8a7549f7052/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=e0af282a-5e7b-47dc-8b4d-b8a7549f7052&feed=AeLYwXNc,audio/mpeg,"Wed, 22 Feb 2023 08:00:00 +0000","Tommy and Ben discuss Biden’s surprise trip to Ukraine, Putin’s decision to suspend participation in the New START treaty, the administration’s warnings against providing military support to Russia, the latest on spy balloons, Scotland’s First Minister resigns, near weapons-grade uranium found in Iran, Israeli hackers  exposed for meddling in dozens of elections, another deadly earthquake in Turkey and Syria, Mike Pompeo’s embarrassing “best seller”, and AI bots going off the rails. Then, Ben talks with Rep. Ro Khanna about his trip to Taiwan, China’s relationship with the United States, and how to advance progressive politics abroad."
Alien Balloon Invasion,https://crooked.com,text/html,"Wed, 15 Feb 2023 08:00:00 +0000","Ben and Tommy talk about Israeli PM Bibi Netanyahu’s attack on Israel’s judicial system, the ongoing US war against Chinese balloons and UFOs, Kim Jong Un’s likely successor, Saudi influence peddling, the latest in Ukraine as we approach the one year anniversary of Russia’s invasion, potential Cuba policy changes, India’s Prime Minister Modi raiding the BBC, and Melania Trump’s unexpected visit to the Situation Room. Then Tommy talks to USAID Disaster Response Lead Stephen Allen who is on the ground in Turkey about the earthquake devastation and how people can help."
Alien Balloon Invasion,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/19c3bdc5-754c-4fb3-b834-8400b243fa30/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=19c3bdc5-754c-4fb3-b834-8400b243fa30&feed=AeLYwXNc,audio/mpeg,"Wed, 15 Feb 2023 08:00:00 +0000","Ben and Tommy talk about Israeli PM Bibi Netanyahu’s attack on Israel’s judicial system, the ongoing US war against Chinese balloons and UFOs, Kim Jong Un’s likely successor, Saudi influence peddling, the latest in Ukraine as we approach the one year anniversary of Russia’s invasion, potential Cuba policy changes, India’s Prime Minister Modi raiding the BBC, and Melania Trump’s unexpected visit to the Situation Room. Then Tommy talks to USAID Disaster Response Lead Stephen Allen who is on the ground in Turkey about the earthquake devastation and how people can help."
InflateGate: Biden vs Balloon,https://crooked.com,text/html,"Wed, 8 Feb 2023 08:00:00 +0000","Tommy and Ben talk about Balloon-gate, Biden’s State of the Union address, the latest in Ukraine, the deadly earthquake in Turkey and Syria and how to help, Pope Francis denouncing anti-gay laws, and gang violence in Haiti. Then, Ben talks with Rep. Ilhan Omar about her recent removal from the House Foreign Affairs Committee and the message it sends globally."
InflateGate: Biden vs Balloon,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/a06383ba-191a-4228-ad4d-d455061c99dc/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=a06383ba-191a-4228-ad4d-d455061c99dc&feed=AeLYwXNc,audio/mpeg,"Wed, 8 Feb 2023 08:00:00 +0000","Tommy and Ben talk about Balloon-gate, Biden’s State of the Union address, the latest in Ukraine, the deadly earthquake in Turkey and Syria and how to help, Pope Francis denouncing anti-gay laws, and gang violence in Haiti. Then, Ben talks with Rep. Ilhan Omar about her recent removal from the House Foreign Affairs Committee and the message it sends globally."
Israel attacks Iran,https://crooked.com,text/html,"Wed, 1 Feb 2023 08:00:00 +0000","Tommy and Ben talk about an Israeli drone attack in Iran, Tony Blinken’s meeting with Bibi Netanyahu, Ukraine’s requests for F-16 fighter jets, Putin’s bizarre threat towards Boris Johnson, the latest on Biden’s documents, deadly protests in Peru, Bolsonaro’s request for a US visa, and the Saudi LIV tour’s deal with Trump. Then, Tommy is joined by Save the Children CEO Janti Soeripto to talk about her nine meetings with the Taliban last week in response to the education bans on women and children in Afghanistan."
Israel attacks Iran,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/8a8df808-7c18-4156-922f-5b9112caddbe/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=8a8df808-7c18-4156-922f-5b9112caddbe&feed=AeLYwXNc,audio/mpeg,"Wed, 1 Feb 2023 08:00:00 +0000","Tommy and Ben talk about an Israeli drone attack in Iran, Tony Blinken’s meeting with Bibi Netanyahu, Ukraine’s requests for F-16 fighter jets, Putin’s bizarre threat towards Boris Johnson, the latest on Biden’s documents, deadly protests in Peru, Bolsonaro’s request for a US visa, and the Saudi LIV tour’s deal with Trump. Then, Tommy is joined by Save the Children CEO Janti Soeripto to talk about her nine meetings with the Taliban last week in response to the education bans on women and children in Afghanistan."
Tanks for Nothing,https://crooked.com,text/html,"Wed, 25 Jan 2023 08:00:00 +0000","Tommy and Ben discuss a corruption scandal in Ukraine, the debate over sending tanks to Kyiv, Mike Pence gets in on the classified hoarding game, the worst parts of Mike Pompeo’s trash new book, protests in France, Jacinda Ardern’s legacy, Kenneth Roth’s Harvard saga, and the State Department’s war on fonts. Then, Ben is joined by Olesya Vartanyan, a senior analyst at the International Crisis Group to talk about the escalating Armenia-Azerbaijan conflict."
Tanks for Nothing,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/83553ac5-c305-462a-903f-c54e85f26c69/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=83553ac5-c305-462a-903f-c54e85f26c69&feed=AeLYwXNc,audio/mpeg,"Wed, 25 Jan 2023 08:00:00 +0000","Tommy and Ben discuss a corruption scandal in Ukraine, the debate over sending tanks to Kyiv, Mike Pence gets in on the classified hoarding game, the worst parts of Mike Pompeo’s trash new book, protests in France, Jacinda Ardern’s legacy, Kenneth Roth’s Harvard saga, and the State Department’s war on fonts. Then, Ben is joined by Olesya Vartanyan, a senior analyst at the International Crisis Group to talk about the escalating Armenia-Azerbaijan conflict."
How to handle the Biden docs,https://crooked.com,text/html,"Wed, 18 Jan 2023 08:00:00 +0000","Tommy and Ben discuss the Davos summit, the latest round of Biden documents, the U.K. blocking a Scottish law that would make gender change easier, more Russian attacks in Ukraine, the new climate spotlight on the UAE, protests in Israel, China’s population on the decline, and Italy’s biggest mob boss finally getting caught.  Then, Tommy is joined by The New York Times Brazil bureau chief Jack Nicas to discuss the fallout from the riots, the comparison to January 6th, and what it all means for Brazil’s new president Lula."
How to handle the Biden docs,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/c52c8660-64f1-4efe-9e3f-97e069ecd42b/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=c52c8660-64f1-4efe-9e3f-97e069ecd42b&feed=AeLYwXNc,audio/mpeg,"Wed, 18 Jan 2023 08:00:00 +0000","Tommy and Ben discuss the Davos summit, the latest round of Biden documents, the U.K. blocking a Scottish law that would make gender change easier, more Russian attacks in Ukraine, the new climate spotlight on the UAE, protests in Israel, China’s population on the decline, and Italy’s biggest mob boss finally getting caught.  Then, Tommy is joined by The New York Times Brazil bureau chief Jack Nicas to discuss the fallout from the riots, the comparison to January 6th, and what it all means for Brazil’s new president Lula."
Brazil's January 6th?,https://crooked.com,text/html,"Wed, 11 Jan 2023 08:00:00 +0000","Tommy and Ben discuss the riots in Brazil, Biden’s trip to Mexico AND IMMIGRATION POLICY, what a Republican House majority means for defense spending, why you should care about Nigeria’s next election, Iran sentencing protesters to death, MIKE POMPEO’S SAD BOOK and Prince Harry letting it rip on the Royal family. Then Ben is joined by the cast of the documentary “Navalny” to discuss Alexei Navalny’s poisoning, his imprisonment, and Putin’s murderous reign."
Brazil's January 6th?,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/838b80c2-ff2a-44d6-a9ff-3e7cdd3ec129/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=838b80c2-ff2a-44d6-a9ff-3e7cdd3ec129&feed=AeLYwXNc,audio/mpeg,"Wed, 11 Jan 2023 08:00:00 +0000","Tommy and Ben discuss the riots in Brazil, Biden’s trip to Mexico AND IMMIGRATION POLICY, what a Republican House majority means for defense spending, why you should care about Nigeria’s next election, Iran sentencing protesters to death, MIKE POMPEO’S SAD BOOK and Prince Harry letting it rip on the Royal family. Then Ben is joined by the cast of the documentary “Navalny” to discuss Alexei Navalny’s poisoning, his imprisonment, and Putin’s murderous reign."
"New year, old problems",https://crooked.com,text/html,"Wed, 4 Jan 2023 08:00:00 +0000","Tommy and Ben recap all of the world news you missed over the holidays, including the latest on the war in Ukraine, Zelensky’s visit to DC, Bibi Netanyahu’s new government, the end of China’s zero-Covid policy, the new ban from the Taliban against Afghan women, and Bolsonaro’s hideout in Florida."
"New year, old problems",https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/2de9b642-0808-46bf-a2bd-4f4cf706ba20/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=2de9b642-0808-46bf-a2bd-4f4cf706ba20&feed=AeLYwXNc,audio/mpeg,"Wed, 4 Jan 2023 08:00:00 +0000","Tommy and Ben recap all of the world news you missed over the holidays, including the latest on the war in Ukraine, Zelensky’s visit to DC, Bibi Netanyahu’s new government, the end of China’s zero-Covid policy, the new ban from the Taliban against Afghan women, and Bolsonaro’s hideout in Florida."
“Can language be more inclusive?”,https://crooked.com,text/html,"Wed, 28 Dec 2022 08:00:00 +0000","Tommy introduces Worldos to Radiolingo, a new limited season podcast from Crooked Media and Duolingo. Radiolingo investigates all the ways language shapes our world and how our world shapes language. Hosted by Ahmed Ali Akbar, an audio journalist and James Beard Award-winning writer, each episode introduces a new way of looking at the impact of language across our lives, our relationships, our culture and much more. Radiolingo is a Crooked Media and Duolingo production. In this episode, Ahmed asks if language can reflect and reinforce gender expectations. And are there ways to make language more inclusive? Listen to and follow RADIOLINGO for free, wherever you get your podcasts."
“Can language be more inclusive?”,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/dd0d4cf3-b782-4c8d-add8-456f3f68870b/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=dd0d4cf3-b782-4c8d-add8-456f3f68870b&feed=AeLYwXNc,audio/mpeg,"Wed, 28 Dec 2022 08:00:00 +0000","Tommy introduces Worldos to Radiolingo, a new limited season podcast from Crooked Media and Duolingo. Radiolingo investigates all the ways language shapes our world and how our world shapes language. Hosted by Ahmed Ali Akbar, an audio journalist and James Beard Award-winning writer, each episode introduces a new way of looking at the impact of language across our lives, our relationships, our culture and much more. Radiolingo is a Crooked Media and Duolingo production. In this episode, Ahmed asks if language can reflect and reinforce gender expectations. And are there ways to make language more inclusive? Listen to and follow RADIOLINGO for free, wherever you get your podcasts."
Understanding Iran,https://crooked.com,text/html,"Wed, 21 Dec 2022 08:00:00 +0000","Yeganeh and Jason Rezaian join Ben to answer all of your burning questions about Iran: what life is like for girls and women, why this movement is different than any before it, the risk of civil war or wider conflict, and why we should all care about the future of Iran and its people. Then President and CEO of the International Rescue Committee David Milliband joins to discuss what the IRC is most concerned about in 2023, how to better prevent humanitarian crises and what we can all do to help."
Understanding Iran,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/faf51b45-85c5-41e0-aa0e-3aea5ce40a57/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=faf51b45-85c5-41e0-aa0e-3aea5ce40a57&feed=AeLYwXNc,audio/mpeg,"Wed, 21 Dec 2022 08:00:00 +0000","Yeganeh and Jason Rezaian join Ben to answer all of your burning questions about Iran: what life is like for girls and women, why this movement is different than any before it, the risk of civil war or wider conflict, and why we should all care about the future of Iran and its people. Then President and CEO of the International Rescue Committee David Milliband joins to discuss what the IRC is most concerned about in 2023, how to better prevent humanitarian crises and what we can all do to help."
Brittney Griner is Home (with Jen Psaki),https://crooked.com,text/html,"Wed, 14 Dec 2022 08:00:00 +0000","Former White House Press Secretary Jen Psaki subs in as cohost, talking with Ben about Brittney Griner’s release, what a Republican House means for Ukraine, executions and risks of escalation in Iran, Morocco’s Cinderella story at the World Cup, and Jen recounts some highlights from traveling the world with Barack Obama, John Kerry and Joe Biden. Then Brittney Griner’s agent Lindsay Kagawa Colas joins to recount Brittney’s first moments back on US soil, the journey to get her home and what comes next for the basketball star."
Brittney Griner is Home (with Jen Psaki),https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/f462a345-d07d-4ba8-b277-2c9d4c4cba1d/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=f462a345-d07d-4ba8-b277-2c9d4c4cba1d&feed=AeLYwXNc,audio/mpeg,"Wed, 14 Dec 2022 08:00:00 +0000","Former White House Press Secretary Jen Psaki subs in as cohost, talking with Ben about Brittney Griner’s release, what a Republican House means for Ukraine, executions and risks of escalation in Iran, Morocco’s Cinderella story at the World Cup, and Jen recounts some highlights from traveling the world with Barack Obama, John Kerry and Joe Biden. Then Brittney Griner’s agent Lindsay Kagawa Colas joins to recount Brittney’s first moments back on US soil, the journey to get her home and what comes next for the basketball star."
Standing up to autocrats (and royals),https://crooked.com,text/html,"Wed, 7 Dec 2022 08:00:00 +0000","Tommy and Ben talk about the ongoing protests in China, Ukrainian strikes into Russia, speculation over Putin’s health, Iran sending mixed messages on the morality police, and Bostonians greeting the royals as warmly as expected. Then, Ben interviews Maria Ressa about the evolution of disinformation spread and how to combat it in the face of autocratic regimes."
Standing up to autocrats (and royals),https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/2b45f0a0-eb89-4b8d-8df7-9fefe5ed2615/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=2b45f0a0-eb89-4b8d-8df7-9fefe5ed2615&feed=AeLYwXNc,audio/mpeg,"Wed, 7 Dec 2022 08:00:00 +0000","Tommy and Ben talk about the ongoing protests in China, Ukrainian strikes into Russia, speculation over Putin’s health, Iran sending mixed messages on the morality police, and Bostonians greeting the royals as warmly as expected. Then, Ben interviews Maria Ressa about the evolution of disinformation spread and how to combat it in the face of autocratic regimes."
World Corrupt Episode 7: Stoppage Time!,https://crooked.com,text/html,"Fri, 2 Dec 2022 22:30:00 +0000","Tommy and Rog examine a tournament in which politics, sport and humanity have all been laid bare; USMNT captain Tyler Adams' leadership and poise when answering questions from Iran's state-run media; and what political and social scrutiny the United States could face as co-host for the 2026 World Cup."
World Corrupt Episode 7: Stoppage Time!,https://pdst.fm/e/chrt.fm/track/479722/arttrk.com/p/CRMDA/claritaspod.com/measure/pscrb.fm/rss/p/stitcher.simplecastaudio.com/4b49775f-270f-442a-a912-b55f007e51c8/episodes/288976c9-a7cf-449e-bdb0-6984ec7f9689/audio/128/default.mp3?aid=rss_feed&awCollectionId=4b49775f-270f-442a-a912-b55f007e51c8&awEpisodeId=288976c9-a7cf-449e-bdb0-6984ec7f9689&feed=AeLYwXNc,audio/mpeg,"Fri, 2 Dec 2022 22:30:00 +0000","Tommy and Rog examine a tournament in which politics, sport and humanity have all been laid bare; USMNT captain Tyler Adams' leadership and poise when answering questions from Iran's state-run media; and what political and social scrutiny the United States could face as co-host for the 2026 World Cup."
